3.677209218343098778e-04,2.599954605102539062e-03,1.576217015584309780e-02,1.218369007110595703e-01,1.777319908142089844e+00,1.720533013343811035e+01,5.731307689348856371e+01,1.405157096385955811e+02,nan,nan,nan
6.509192784627278183e-02,8.130455017089843750e-02,1.354719797770182199e-01,3.093140125274658203e-01,1.703597068786621094e+00,6.263144016265869141e+00,1.465499369303385357e+01,2.615668654441833496e+01,1.447603139082590644e+02,3.117297603289286485e+02,4.679808827241261611e+02
