7.302176359436828241e-05,3.403201938400856057e-05,1.079999028574010858e-04,1.417303480957888878e-04,9.112646574184878057e-02,5.019708683253530701e+00,2.540126739216656659e+00,2.271959606778366947e+00,1.201440696110824380e+00,nan,nan
1.056296257779795121e-04,2.304521092290327217e-05,4.019000111642979044e-04,1.047600010714458765e-04,4.651603436418667165e-02,1.390687718539407536e+00,8.667413437491300679e-03,3.622160400868861679e-02,6.034090348722602470e-02,2.030118623097818098e+00,nan
2.048238023884907388e-02,2.583152276674283154e-02,2.028708665316676651e-02,2.271885185517824590e-02,1.108340224756998033e-01,1.932916559536035084e-01,6.588961673384895190e-02,6.757595225720072762e-02,5.690408413380414199e-02,8.043766474574773340e-02,1.241986145886414816e-01
