8.772245105401850138e-05,3.856666518771302956e-04,2.458699281275907467e-04,6.435462875366742067e-03,1.211544723502129411e-01,nan,nan,nan,nan,nan,nan
1.210076675405204481e-04,1.350459509976146199e-04,1.095060084650938299e-03,6.116425222375702041e-03,8.682924263746238241e-03,4.472596138110007669e-01,nan,nan,nan,nan,nan
1.250913686271120928e-01,1.396690573101775634e-01,1.017709848917839333e-01,1.351698774530573355e-01,8.877474845206809184e-02,1.503422155722208275e-01,1.918175299279491208e-01,1.460457054193811388e-01,1.665035912993832190e-01,1.613324521446095061e-01,1.278295551784989492e-01
