1.022815704345703125e-04,4.336039225260416847e-04,2.891222635904947772e-03,1.874415079752604282e-02,3.937586943308512555e-01,1.004541174570719342e+01,2.020464547475178918e+01,3.941176223754882812e+01,1.293979255358377998e+02,nan,nan
2.483526865641276222e-04,1.097043355305989511e-03,4.362980524698893518e-03,1.521150271097818953e-02,3.109464645385742188e-01,3.846647898356119644e+00,2.969448963801065933e+00,5.795098702112833955e+00,1.602489431699116906e+01,3.433297427495320875e+01,nan
1.545667648315429688e-02,2.041546503702799595e-02,1.927193005879719936e-02,2.555481592814127720e-02,2.428464094797770090e-01,3.656040827433268414e-01,2.768500645955403461e-01,3.567018508911132812e-01,5.516715844472249719e-01,8.893965085347493860e-01,1.610322078069051033e+00
